"imdb_id"	"tmdb_id"	"primaryTitle"	"mainGenre"	"genres"	"isAdult"	"releaseYear"	"releaseDate"	"overview"	"tagline"	"budget"	"revenue"	"averageRating"	"numVotes"
"tt0033827"	270201	"Let's Go Collegiate"	"Comedy"	"Comedy,Musical,Romance"	"0"	1941	1941-09-12	"Rawley University is about to receive a star athlete who could give it the first championship rowing team it's ever had. Unfortunately, he gets drafted into the army before he's able to join the team. Two of the team's members get the bright idea of passing off a burly truck driver as the \"athlete\". Complications ensue."	"THEY'RE OUT OF THIS WORLD!"	0	0	5.4	88
"tt0033831"	266192	"Liebe ist zollfrei"	"Comedy"	"Comedy"	"0"	1941	1941-04-17	""	""	0	0	6.2	11
"tt0033832"	43793	"Life Begins for Andy Hardy"	"Comedy"	"Comedy,Romance"	"0"	1941	1941-08-15	"With his high school graduation behind him, Andy Hardy decides that as an adult, it's time to start living his life. Judge Hardy had hoped that his son would go to college and study law, but Andy isn't sure that's what he wants to do so he heads off to New York City to find a job. Too proud to accept any help from Betsy Booth, Andy finds that living on his own isn't so easy. With perseverance he eventually finds a job and even gets to date the pretty receptionist in his office. He also has to face several of life's lessons leading him to conclude that he may still have a bit of growing up to do."	"Mickey woos! Judy sings! Best Hardy hit yet!"	0	0	6.8	587
"tt0033834"	248237	"Life with Henry"	"Comedy"	"Comedy"	"0"	1940	1941-01-23	"Henry Aldrich wants to win a trip to Alaska."	"OH! HENRY! He's in a gem of a jam with filmdom's funniest and favorite family!"	0	0	6.7	29
"tt0033836"	43802	"The Little Foxes"	"Drama"	"Drama,Romance"	"0"	1941	1941-08-20	"The ruthless, moneyed Hubbard clan lives in, and poisons, their part of the deep South at the turn of the 20th century. Regina Giddons née Hubbard has her daughter under her thumb. Mrs. Giddons is estranged from her husband, who is convalescing in Baltimore and suffers from a terminal illness. But she needs him home, and will manipulate her daughter to help bring him back. She has a sneaky business deal that she's cooking up with her two elder brothers, Oscar and Ben. Oscar has a flighty, unhappy wife and a dishonest worm of a son. Will the daughter have to marry this contemptible cousin? Who will she grow up to be - her mother or her aunt? Or can she escape the fate of both?"	"...the film version of the stage hit, as the ruthless beauty whose ambition spelt the doom of three men"	0	0	8.2	8387
"tt0033839"	141857	"Life Goes On"	"Drama"	"Drama"	"0"	1941	1941-02-28	"The Swedish officer Mikael Bourg has served with the French army in Africa. When he returns to Sweden after many years abroad to recover from malaria, he meets his son, a student who prefers partying with his frat friends instead of his bank job; a disappointment in his father's eyes. He also meets a young librarian, Ebba Garland, which makes him feel young again and distracts him from the sickness. Plot by Mattias Thuresson."	""	0	0	5.1	16
"tt0033841"	445149	"The Lone Rider Ambushed"	"Music"	"Music,Western"	"0"	1941	1941-08-29	"The Lone Rider Tom assumes a former outlaw's identity (Keno) to learn where the gold from his last big heist is hidden. He tries to get the info from Blackie Dawson, but Blackie gets suspicious."	"BETRAYED BY HIS SONG-SAVED BY HIS GUN!"	0	0	4.5	21
"tt0033843"	444197	"The Lone Rider Fights Back"	"Adventure"	"Western"	"0"	1941	1941-12-17	"Opera star-cum-cowboy hero George Houston stars in PRC's The Lone Rider Fights Back. Appropriately enough, Houston disguises himself as a musician to get the goods on a gang of terrorists. The principal villain hopes to scare the local miners off their land, so he can move in and clean up."	""	0	0	5.3	23
"tt0033844"	277742	"The Lone Rider Rides On"	"Action"	"Action,Adventure,Music"	"0"	1941	1941-01-10	"Tom Cameron (George Houston) is searching for the outlaws who ambushed a wagon train, murdered his parents and stole the deed to their land. Though he was only a child at the time, he vividly remembers the scar on the ringleader's face -- and Tom will stop at nothing until he brings him to justice … and exacts vengeance. Al St. John, Hillary Brooke and Karl Hackett costar in this 1941 oater from director Sam Newfield. -  George Houston, Hillary Brooke, Al St. John"	""	0	0	6.5	13
"tt0033845"	292494	"The Lone Rider in Frontier Fury"	"Action"	"Western"	"0"	1941	1941-08-08	"A honest cowboy is falsely accused of the murder of a rancher."	"He likes to smell GUNSMOKE!"	0	0	5.3	17
"tt0033846"	399931	"The Lone Rider in Ghost Town"	"Adventure"	"Adventure,Comedy,Music"	"0"	1941	1941-05-16	"Tom and Fuzzy investigate a ghost town which, in this case, is supposedly haunted by real ghosts. The town is an outlaw gang's hideout, and they scare folks away to protect their mine."	"GEORGE BALANCES THE CROOKED SCALES OF RANGE JUSTICE...with lead slugs from his flaming forty-five!"	0	0	6	37
"tt0033847"	218718	"Lone Star Law Men"	"Adventure"	"Western"	"0"	1941	1941-12-05	"Outlaws are running wild in a border town. A marshal is sent in to clean it up."	"Fiery Talk...from the Mouth of Six-Guns!"	0	0	4.8	16
"tt0033848"	144470	"The Lone Wolf Keeps a Date"	"Comedy"	"Comedy,Crime,Drama"	"0"	1940	1940-11-02	"Complicated plot involving missing stamp collection and kidnapped businessman, with the Lone Wolf keeping one step ahead of the police in Havana trying to solve the crime and make a profit."	"FICTION'S SLICKEST SCOUNDREL IN HIS LATEST ADVENTURE!"	0	0	6.2	236
"tt0033849"	85229	"The Lone Wolf Takes a Chance"	"Drama"	"Drama,Mystery"	"0"	1941	1941-03-06	"A reformed jewel thief fights to clear his name when he's framed for murder."	"Mad ADVENTURE! Gay INTRIGUE!"	0	0	6.3	246
"tt0033850"	212685	"Look Who's Laughing"	"Drama"	"Comedy"	"0"	1941	1941-11-21	"Fibber McGee enlists the help of Edgar Bergen and Charlie McCarthy in enticing an aircraft manufacturer to build a factory in the small town of Wistful Vista. Based on the \"Fibber McGee and Molly\" radio series"	""	0	0	6.2	239
"tt0033851"	97818	"Louisiana Purchase"	"Comedy"	"Comedy,Musical"	"0"	1941	1941-12-25	"A bumbling senator investigating graft in Louisiana is the target of a scheme involving a Viennese beauty."	""	0	0	6.3	344
"tt0033852"	20644	"Love Crazy"	"Comedy"	"Comedy,Romance"	"0"	1941	1941-05-23	"William Powell and Myrna Loy are a couple whose marriage is on the verge of being broken up by his old girlfriend and her disapproving mother."	"Hearty laughers welcome! Come on over and HOWL!"	0	0	7.5	2197
"tt0033853"	81120	"Love on the Dole"	"Comedy"	"Drama"	"0"	1941	1941-06-28	"Depressing and realistic family drama about the struggles of unemployment and poverty in 1930s Lancashire. The 20-year-old Kerr gives an emotionally charged performance as Hardcastle, one of the cotton workers trying to make life better. Interlaced with humour that brings a ray of sunshine to the pervasive bleakness, this remains a powerful social study of life between the wars, and was a rare problem picture to come out of Britain at the time."	""	0	0	6.9	324
"tt0033858"	56151	"Lydia"	"Drama"	"Drama,Romance"	"0"	1941	1941-01-01	"Lydia MacMillan, a wealthy old woman who has never married, invites several men her own age to her home to reminisce about the times when they were young and courted her. In memory, each romance seemed splendid and destined for happiness, but in each case, Lydia realizes, the truth was less romantic, and ill-starred."	"The Story of a free woman and her romances!"	0	0	6.5	541
"tt0033861"	29292	"The Mad Doctor"	"Crime"	"Crime,Thriller"	"0"	1940	1940-11-09	"Basil Rathbone is the batty physician of the title, a sophisticated gentleman who woos and weds several of his wealthy women patients. Unfortunately the ladies have a bad habit of dying prematurely, with the above-suspicion doctor diagnosing these deaths as the result of disease. Given the film's title, it isn't hard to figure out that the doctor has been knocking off his wives himself through sophisticated medical methods. An intriguing plot twist involves the doctor's loyal male assistant (Martin Kosleck), who tampers with the buried bodies of the victims to hide the evidence; though it's never made obvious by the script, it is implied that the doctor and his assistant have a strong sexual bond between them. The ex-fiance of Dr. Rathbone's latest bride (Ellen Drew) saves the woman from suffering the fate of her predecessors, leaving Rathbone no recourse but a suicidal plunge off a skyscraper."	""	0	0	6.7	63
"tt0033864"	302116	"Magistrarna på sommarlov"	"Crime"	"Comedy"	"0"	1941	1941-11-22	"An unlikely romance ensues when a snowstorm brings together a backwoods lumberjack and a Stockholm heiress."	""	0	0	5.3	35
"tt0033867"	155581	"Maisie Was a Lady"	"Comedy"	"Comedy,Drama"	"0"	1941	1941-01-10	"Showgirl Maisie Ravier finds herself once again out of work. She meets a wealthy playboy who hires her to be his family's new maid. Maisie soon finds herself trying to mend the family's many problems."	"\"Blonde Bonfire\" Maisie is in Society Now!"	0	0	6.8	371
"tt0033868"	38770	"Major Barbara"	"Comedy"	"Comedy"	"0"	1941	1941-05-14	"A young and idealistic woman, who has adopted the Salvation Army and whose father is an armament industrialist, will save more souls directing her father's business. A comedy with social commentary."	""	0	0	7	1004
"tt0033870"	963	"The Maltese Falcon"	"Film-Noir"	"Film-Noir,Mystery"	"0"	1941	1941-11-18	"A private detective takes on a case that involves him with three eccentric criminals, a gorgeous liar, and their quest for a priceless statuette."	"A story as EXPLOSIVE as his BLAZING automatics!"	375000	1e+06	8.1	126292
"tt0033871"	26321	"A Man Betrayed"	"Comedy"	"Comedy,Crime,Drama"	"0"	1941	1941-03-07	"Bucolic lawyer John Wayne takes on big-city corruption in A Man Betrayed. He sets out to prove that an above-suspicion politician (Edward Ellis) is actually a crook. The price of integrity is sweet in this instance, since Wayne happens to be in love with the politician's daughter (Frances Dee)."	"Fearless! Stalking his prey in a stronghold of corruption...Daring death for the woman he loves!"	0	0	6	330
"tt0033872"	307268	"Man from Montana"	"Comedy"	"Western"	"0"	1941	1941-09-05	"A sheriff tries to prevent a range war between cattlemen and homesteaders."	"SMOKING SIX-GUNS SPELL DOOM!...AS A FIGHTING SHERIFF RIDES HERD ON A FLAMING RANGE FEUD!"	0	0	6.1	7
"tt0033873"	22404	"Man Hunt"	"Drama"	"Drama,Thriller,War"	"0"	1941	1941-06-13	"British hunter Thorndike vacationing in Bavaria has Hitler in his gun sight. He is captured, beaten, left for dead, and escapes back to London where he is hounded by German agents and aided by a young woman."	""	0	0	7.4	4076
"tt0033874"	26319	"The Man Who Came to Dinner"	"Comedy"	"Comedy,Romance"	"0"	1942	1942-01-24	"Lecturer Sheridan Whiteside slips on the ice on his way into the home of a prominent Ohio family. The Dr. says Whiteside must remain confined having broken his leg. He begins to meddle with the lives of everyone in the household and, once his plots are underway, learns there is nothing wrong with his leg. He bribes the doctor. The owner discovers the fraud, but Whiteside blackmails him (he finds out that the owner's sister is an axe murderer) and resumes control."	"NOTHING COULD BE FUNNIER!"	0	0	7.6	5574
"tt0033875"	463047	"The Man Who Lost Himself"	"Comedy"	"Comedy"	"0"	1941	1941-03-21	"John Evans encounters his lookalike, Malcolm Scott. When Scott is killed in an accident, Evans finds himself mistaken for Scott and decides to do some good in his new role."	""	0	0	6.1	30
"tt0033876"	95541	"Man at Large"	"Mystery"	"Mystery,Thriller,War"	"0"	1941	1941-09-26	"George Reeves is cast as FBI agent Bob Grayson, working in collaboration with Max (Richard Derr), a British agent posing as a fugitive German aviator. Meanwhile, fearless girl reporter Dallas Dayle (Marjorie Weaver) is assigned by her editor to track down the enemy aviator and get an exclusive story. When she catches up with Grayson and Max, Dallas is under the impression that Grayson is a rival reporter and Max is the genuine fugitive, leading to the usual complications."	"A story so timely, so thrilling that it might have been ripped from today's startling headlines!"	0	0	6.7	9
"tt0033878"	286845	"You Only You"	"Comedy"	"Comedy,Musical,Romance"	"0"	1941	1941-08-22	""	""	0	0	7.8	17
"tt0033879"	84719	"Man-Made Monster"	"Drama"	"Drama,Horror,Sci-Fi"	"0"	1941	1941-03-28	"Mad scientist turns a man into an electrically-controlled monster to do his bidding."	"The most amazing monster the world has ever known."	0	0	6.3	886
"tt0033883"	263200	"Married Bachelor"	"Drama"	"Comedy"	"0"	1941	1941-10-15	"A con man accepts an unpublished manuscript as payment for a gambling debt, adds his own name to it as author, and is surprised when it's published and becomes a best-seller. Comedy."	"SHE - wanted to settle down and leave her hotel by the front door, instead of sneaking down a fire escape!"	0	0	6.1	137
"tt0033884"	325014	"Marry the Boss's Daughter"	"Comedy"	"Comedy,Romance"	"0"	1941	1941-11-28	"Young man from Kansas goes to New York to work for his tycoon-hero. His superiors won't listen to his ideas about business, but the boss and his daughter do."	""	0	0	6.5	11
"tt0033886"	422659	"Maskarad"	"Drama"	"Drama,History"	"0"	1941	1941-01-01	"Taken from a Lermentov play,  Sergey Gerasimov's Maskarad (1941) begins when beautiful Nina (Makarova) loses a bracelet during a masked ball. Another woman finds it and without revealing whose bracelet it belongs to, she is gives it to an ardent Calvary officer admirer at the ball. This leads to deeper and deeper incisions upon the urbane social body of Czarist Russia.  A drama of pride, marital distrust, gambling, infidelity and humiliation twirls around the decaying corpse of a perverted social class."	""	0	0	7	63
"tt0033889"	68271	"Mechta"	"Drama"	"Drama"	"0"	1943	1941-11-11	"The spiritual and material misery of a group of people inhabiting the hotel of the title during the War."	""	0	0	7.4	144
"tt0033890"	69699	"Meet Boston Blackie"	"Comedy"	"Comedy,Crime,Drama"	"0"	1941	1941-02-20	"When a murder occurs on an ocean liner docked in New York, the trail leads to Coney Island and a spy ring."	"Murder in the Tunnel of Love!"	0	0	6.7	426
"tt0033891"	32574	"Meet John Doe"	"Comedy"	"Comedy,Drama,Romance"	"0"	1941	1941-03-12	"As a parting shot, fired reporter Ann Mitchell prints a fake letter from unemployed \"John Doe,\" who threatens suicide in protest of social ills. The paper is forced to rehire Ann and hires John Willoughby to impersonate \"Doe.\" Ann and her bosses cynically milk the story for all it's worth, until the made-up \"John Doe\" philosophy starts a whole political movement."	"ALL AMERICA WANTS TO MEET THE \"MR. DEEDS\" OF 1941!"	0	0	7.7	10109
"tt0033894"	387608	"Meet the Chump"	"Comedy"	"Comedy"	"0"	1941	1941-02-14	"A comedy about a man who tries to avoid giving up the $10,000,000 trust he's been administering so well that there's hardly any money left."	""	0	0	5	8
"tt0033895"	274154	"Mein Leben für Irland"	"Comedy"	"Drama"	"0"	1941	1941-01-02	"A Nazi propaganda movie from 1941 directed by Max W. Kimmich, covering a story of Irish heroism and martyrdom over two generations under the occupation of the British."	""	0	0	5	47
"tt0033896"	295757	"Der Meineidbauer"	"Comedy"	"Drama"	"0"	1941	1941-12-18	""	""	0	0	7.5	10
"tt0033898"	310804	"Melody for Three"	"Comedy"	"Drama"	"0"	1941	1941-06-19	"Dr. Christian takes an interest in a young boy, a violin prodigy, whose mother is a divorced music teacher. His interest isn't just in the boy's music career--he believes it would be best for the boy to have his parents back together, and sets out to do just that."	""	0	0	6.1	53
"tt0033900"	96695	"The Men in Her Life"	"Drama"	"Drama,Music,Romance"	"0"	1941	1941-10-30	"No Overview"	""	0	0	6.7	55
"tt0033902"	105038	"Men of Boys Town"	"Drama"	"Drama"	"0"	1941	1941-04-11	"Father Flanagan (Spencer Tracy) raises funds, helps a disabled boy and saves an older boy (Mickey Rooney) from reform school."	"Mighty sequel to Boys Town"	0	0	6.6	879
"tt0033906"	218304	"Mercy Island"	"Crime"	"Crime,Drama"	"0"	1941	1941-10-09	"The beautiful Florida Keys provide the setting of this adventure that tells the tale of a fun-filled fishing trip that becomes a nightmare when the charter boat is wrecked on an isolated island. Unfortunately, there are very few provisions and the group must fend for themselves. They are eventually assisted by a hermit, but before that one of the group goes insane, and another is eaten by an alligator."	""	0	0	5.1	11
"tt0033907"	245051	"The Mexican Spitfire's Baby"	"Crime"	"Comedy"	"0"	1941	1941-11-28	"The fourth of the eight films in the comic \"Mexican Spitfire\" series of films."	""	0	0	6.1	122
"tt0033910"	94730	"Million Dollar Baby"	"Comedy"	"Comedy,Romance"	"0"	1941	1941-05-31	"Pamela is just your average working class girl trying to make ends meet and maintain a positive outlook on life. Happy as a clam living in a boarding house across the hall from her surly boyfriend Pete, Pamela hasn't a care in the world other than meeting her rent. As it happens, Pamela meets an older lady who is moving in to the boarding house. Pamela takes the lady under her merry wing and treats her to a dinner at the Italian joint where Pete plays piano. Over the course of the next few days, the lady (who is rather well to do) hires an attorney to give Pamela 1 million dollars. The result of which causes Pamela and Pete's lives to be turned upside down until they finally focus on what is important."	""	0	100385482	6.3	319
"tt0033912"	333561	"Miss Polly"	"Comedy"	"Comedy"	"0"	1941	1941-11-14	"A small-town spinster, who's a born romantic, takes on the strict members of the local \"Purity League\" by spilling a few of their well-kept secrets. Comedy."	""	0	0	5.8	108
"tt0033914"	95967	"Mob Town"	"Comedy"	"Comedy,Drama"	"0"	1941	1941-10-03	"Wayward youths (The Dead End Kids, Little Tough Guys) get out of trouble thanks to a policeman (Dick Foran)."	""	0	0	6.7	17
"tt0033915"	294242	"Model Wife"	"Comedy"	"Comedy"	"0"	1941	1941-04-17	"Complications in a dressmaking firm when a model has to hide her marriage."	"The secret affairs of a... model wife!"	0	0	6.3	28
"tt0033916"	106296	"The Monster and the Girl"	"Crime"	"Crime,Drama,Horror"	"0"	1941	1941-02-28	"After a young woman is coerced into prostitution and her brother framed for murder by an organized crime syndicate, retribution in the form of an ape visits the mobsters."	"LOOSE! and thirsting for revenge...a huge gorilla with a human brain!"	0	0	6.1	303
"tt0033917"	389075	"Moon Over Her Shoulder"	"Crime"	"Comedy"	"0"	1941	1941-10-23	"Marriage counselor (Sutton) advises his bored wife (Bari) to take up painting through which she meets a hubbie-rival yachtsman (Dailey)."	""	0	0	8.2	9
"tt0033918"	43794	"Moon Over Miami"	"Comedy"	"Comedy,Musical,Romance"	"0"	1941	1941-07-04	"Kay, Barbara and Susan Latimer come into a small legacy when they expected a large one, then abandon the Texas greasy-spoon where they work to hunt in Miami for rich husbands, said to be plentiful there. Barbara and Susan posing as the secretary and maid of \"wealthy\" Kay, they check into a posh hotel, and soon Kay is in the delightful predicament of being pursued by two handsome, wealthy bachelors at once. But Musical Comedy Complications arise..."	"POOR GIRL'S PARADISE! Two sisters storm the Miami Millionaire Colony!"	0	0	7.1	761
"tt0033919"	96478	"Moonlight in Hawaii"	"Comedy"	"Comedy,Music"	"0"	1941	1941-11-21	"No Overview"	""	0	0	6.9	10
"tt0033922"	24197	"Mr. & Mrs. Smith"	"Comedy"	"Comedy,Romance"	"0"	1941	1941-01-31	"Ann (Carole Lombard) and David Smith (Robert Montgomery) are a happily married couple living in New York. One morning, Ann asks David if he had to do it over again, would he marry her? To her shock, he answers he wouldn't. Later that day, they both separately find out that, due to a complication when they married three years ago, they are in fact not legally married. Ann does not mention this to David, and thinks he will remarry her that very night after he takes her out to a romantic dinner. When this does not happen, she angrily kicks David out of their home."	"Lombard and Montgomery Get Hitched As They're Getting Unhitched !"	0	186222668	6.5	7935
"tt0033923"	119466	"Mr. District Attorney"	"Comedy"	"Comedy,Crime,Drama"	"0"	1941	1941-03-27	"An assistant prosecutor (Dennis O'Keefe) and his spunky friend (Florence Rice) investigate a suddenly hot case."	"Learn the inside of big-time politics!"	0	0	6.4	77
"tt0033924"	80900	"Mr. Dynamite"	"Comedy"	"Mystery"	"0"	1941	1941-03-01	"A ball player takes his girlfriend to a carnival, only to discover a ring of saboteurs."	"DRAMATIC Dynamite!"	0	0	7	17
"tt0033926"	97432	"Mr. and Mrs. North"	"Comedy"	"Comedy,Crime,Mystery"	"0"	1942	1942-01-23	"Married sleuths (Gracie Allen, William Post Jr.) find a corpse in their closet and round up suspects."	"Gracie says: \"There's been a burglar here! Nobody but a burglar would put anything on my dressing table in the right place. I never do.\""	0	0	6.3	191
"tt0033927"	120585	"Murder Among Friends"	"Comedy"	"Mystery"	"0"	1941	1941-02-28	"A society doctor (John Hubbard) helps an insurance-company file clerk (Marjorie Weaver) check deaths related to a big policy."	""	0	0	6.2	8
"tt0033928"	252463	"Murder by Invitation"	"Comedy"	"Comedy,Crime,Mystery"	"0"	1941	1941-06-30	"The relatives of a rich old woman unsuccessfully try to have her declared insane, so they can divide up her money. To show them that there are no hard feelings, she invites them to her estate for the weekend so she can decide to whom she actually will leave her money when she dies. Soon, however, family members begin disappearing."	"A DATE...WITH DEATH !"	0	0	6.1	180
"tt0033929"	372117	"Murder on Lenox Avenue"	"Comedy"	"Drama"	"0"	1941	1941-01-01	"Dramatic events in a Harlem apartment house center around Pa Wilkins, chosen by the Better Business League to replace their ousted, crooked leader Marshall...who wants revenge; and Pa's ward Jim Bracton, a two-timing Romeo whose affairs are coming to a crisis. And hanging around is Marshall's murderous junkie henchman, Lomax. Will it all end in someone's being killed?"	"The rackets exposed!"	0	0	5.2	36
"tt0033930"	383369	"Mutiny in the Arctic"	"Adventure"	"Adventure,Drama"	"0"	1941	1941-04-16	"A pair head to the frozen wastes with an expedition in search of radium deposits. Certain members of the group succumb to greed, plotting to bump off the others and claim the radium for themselves."	""	0	0	6.2	9
"tt0033932"	80694	"My Life with Caroline"	"Adventure"	"Comedy"	"0"	1941	1941-08-01	"A man thinks his high-spirited wife is cheating on him."	""	0	0	5.8	245
"tt0033934"	358043	"Mystery Ship"	"Drama"	"Drama,Thriller"	"0"	1941	1941-09-03	""	""	0	0	7.6	14
"tt0033941"	64032	"The White Ship"	"Drama"	"Drama,War"	"0"	1941	1941-10-31	"Although released anonymously, as was the custom with all films produced by the Italian Navy, La Nave Bianca is the first feature-length effort directed by Roberto Rossellini; it is also very much the work of its co-writer and supervisor Francesco De Robertis. The film combines a documentary look at the Italian Navy during World War II with newsreel combat footage and a scripted love story performed by non-professional actors."	""	0	0	5.7	136
"tt0033942"	250142	"Navy Blues"	"Comedy"	"Comedy,Musical,Romance"	"0"	1941	1941-09-13	"On a layover in Hawaii two conniving Navy seamen borrow money to lay down bets that their ship will win the upcoming gunnery practice trophy, having found out that the current gunnery champ has just transferred aboard their ship. What they haven't learned, however, is that the marksman's enlistment is up before the contest is supposed to take place."	"Hold Everything for THAT WONDERFUL WHIRLWIND OF GOBS, GALS, and GLEE!"	0	0	6.1	198
"tt0033944"	241774	"Nevada City"	"Action"	"Action,Adventure,Music"	"0"	1941	1941-06-19	"The conflict between a railroader and a stage line owner is being aggravated by bad guys who are sabotaging both sides. Roy and Gabby mediate the conflict and expose the bad guys."	"A FEARLESS RIDER OF JUSTICE! Roy Rogers...Matching wits with a group of outlaw killers in their desert stronghold!"	0	0	6.1	86
"tt0033945"	28789	"Never Give a Sucker an Even Break"	"Comedy"	"Comedy,Musical"	"0"	1941	1941-10-10	"Never Give a Sucker an Even Break is a 1941 film about a man who wants to sell a film story to Esoteric Studios. On the way he gets insulted by little boys, beat up for ogling a woman, and abused by a waitress. W. C. Fields' last starring role in a feature-length film."	""	0	0	7.4	1752
"tt0033946"	96169	"New Wine"	"Comedy"	"Drama"	"0"	1941	1941-09-10	"No Overview"	""	0	0	5.9	15
"tt0033947"	96500	"New York Town"	"Comedy"	"Comedy"	"0"	1941	1941-10-31	"Victor Ballard, a happy-go-lucky albeit impoverished sidewalk photographer, shares a New York City studio apartment with Polish immigrant painter Stefan Janowski. The big city doles out joy and misery indiscriminately: In the apartment below Victor and Steve, Gus Nelson learns that his wife has given birth to quintuplets, while the lonely tenant in the apartment below Gus has given up on life and committed suicide."	""	0	0	6.9	35
"tt0033948"	69644	"Neither Blood Nor Sand"	"Comedy"	"Comedy"	"0"	1941	1941-05-22	"Cantinflas enjoys the bullfight show, and wants to crash in every of these spectacles. Also, there's a professional bullfighter, Manolete, who is identical to Cantinflas. Manolete has to give a bullfight show in a village, but Cantinflas arrives first as a stowaway in a train, and he'll be mistake by the real bullfighter. Cantinflas will give us a demonstration of courage."	""	0	0	7	105
"tt0033949"	165746	"Niagara Falls"	"Comedy"	"Comedy,Romance"	"0"	1941	1941-10-17	"The nosy antics of a honeymooner (Slim Summerville) puts an unwed couple in the same room."	"Funny things happen at Niagara Falls!"	0	0	6.2	126
"tt0033950"	40053	"Nice Girl?"	"Comedy"	"Comedy,Drama"	"0"	1941	1941-02-21	"A young girl finds herself attracted to one of her father's business partners."	""	0	0	6.7	237
"tt0033954"	96847	"The Night of January 16th"	"Crime"	"Crime,Drama,Mystery"	"0"	1941	1941-11-28	"Accused of killing her employer, financier Bjorn Faulkner (Nils Asther), Kit is championed by wisecracking sailor-on-leave Steve Van Ruyle (Robert Preston), who has a vested interest in the outcome of the trial."	""	0	0	7.1	60
"tt0033955"	95124	"Nine Lives Are Not Enough"	"Drama"	"Drama,Mystery"	"0"	1941	1941-09-20	"A brash reporter (Ronald Reagan) wins the heiress (Joan Perry) after proving her husband's suicide was murder."	""	0	0	5.9	205
"tt0033957"	258151	"No Greater Sin"	"Drama"	"Drama"	"0"	1941	1941-08-29	"The dangers of the dread venereal disease syphilis are depicted in this earnest drama from the 1940s. The story centers upon an intrepid health commissioner who is out to get rid of the tawdry hookers responsible for spreading the disease."	"DO YOU LOVE SOMEONE? THEN FACE THE FACTS!"	0	0	5.6	23
"tt0033958"	126263	"No Hands on the Clock"	"Comedy"	"Comedy,Crime,Drama"	"0"	1941	1941-12-01	"A wise-cracking private detective's honeymoon is interrupted by a kidnapping case."	"MYSTERY...MADNESS...MURDER!"	0	0	6.5	94
"tt0033959"	316993	"Nocní motýl"	"Drama"	"Drama,Musical"	"0"	1941	1941-01-10	"Venice Film Festival 1941"	""	0	0	7.6	43
"tt0033960"	444316	"North from the Lone Star"	"Drama"	"Western"	"0"	1941	1941-03-30	"Wild Bill Hickock (William Elliott), aka The Peaceable Man, meters out justice in the tough town of Deadwood in this highly fictional western from Columbia. Unlike the historic character, Elliott's gunfighter survives his encounter with the South Dakota hellhole, where he arrives to aid beleaguered livery stable owner Clint Wilson (Richard Fiske) and his sister, Madge (Dorothy Fay), in their battle against self-appointed town czar \"Flash\" Kirby (Arthur Loft). But before he gets that far, there is a little matter of proving Kirby guilty of wrongdoing and to achieve that, Wild Bill earns the enmity of both the Wilsons."	"His newest thriller!"	0	0	6.5	13
"tt0033963"	96346	"Nothing But the Truth"	"Drama"	"Comedy"	"0"	1941	1941-10-10	"Stockbroker T.T.Ralston has promised his neice Gwen to double it if she can raise $20,000. for charity. But he connives so those she asks refuse to give her more than the $10,000 she's already raised. Gwen secretly gives T.T.'s new partner Steve Bennett the $10,000 and asks him to double it. Later in a discussion with T.T., business partner Dick and client Van, about truth in business Steve bets the $10,000. that he can tell the truth for 24 hours. Having already accepted an invitation for a weekend on T.T.'s houseboat, Steve is subjected to 24 hours of attempts to get him to lie or divulge the bet, which would lose him (and Gwen) the $10,000.aving already accepted an invitation for a weekend on Ralston's boat Steve is subjected to a campaign to make him loose the bet"	""	0	0	7.3	429
"tt0033966"	176877	"The Nurse's Secret"	"Crime"	"Crime,Drama,Mystery"	"0"	1941	1941-05-24	"An apparent suicide by a rich woman leads her nurse (Lee Patrick) and a policeman (Regis Toomey) to an insurance scam."	""	0	0	5.9	91
"tt0033968"	190441	"Obliging Young Lady"	"Comedy"	"Comedy,Romance"	"0"	1942	1942-04-01	"A woman attempts to shelter a young girl from the publicity surrounding her socialite parents' divorce."	""	0	0	6	164
"tt0033973"	274961	"Uncle Kruger"	"Biography"	"Biography,War"	"0"	1941	1941-01-02	"Ohm Krüger (English: Uncle Krüger) is a 1941 German biographical film directed by Hans Steinhoff and starring Emil Jannings, Lucie Höflich and Werner Hinz. It was one of a series of propaganda films produced in Nazi Germany attacking the British. The film depicts the life of the South African politician Paul Kruger and his eventual defeat by the British during the Boer War.  It was the first film to be awarded the 'Film of the Nation' award. It was re-released in 1944"	""	2200000	0	7.1	147
"tt0033975"	441193	"Old Mother Riley's Circus"	"Biography"	"Comedy"	"0"	1941	1941-12-10	"Mother Riley takes over a circus on the point of closing down, and makes it a success."	""	0	0	5	22
"tt0033976"	238341	"Old Mother Riley's Ghosts"	"Comedy"	"Comedy,Horror"	"0"	1941	1941-06-08	"Old Mother Riley gets involved in a plot to steal an invention"	""	0	0	6	41
"tt0033980"	84086	"One Foot in Heaven"	"Biography"	"Biography,Drama"	"0"	1941	1941-11-01	"Episodic look at the life of a minister and his family as they move from one parish to another."	"Folks, meet a grand FATHER! He's the affable, laffable head of the most delightful family that ever stepped out of America's screens...into America's hearts!"	0	0	7.1	839
"tt0033981"	94680	"One Night in Lisbon"	"Biography"	"Comedy"	"0"	1941	1941-06-13	"Saucy screwball comedy wherein lovely Madeleine falls in love with flier Fred despite interference from her fiancee and his ex."	""	0	0	7.1	56
